"person_id","first_name","last_name","primary_number","birth_date","birth_city","birth_state_province","birth_country","nationality","height","weight","active","shoots_catches","current_team_id","primary_position_code","created_at","updated_at"
8470281,"Duncan","Keith","2","1983-07-15 17:00:00-07","Winnipeg","MB","CAN","CAN","6' 1""",192,True,"L",22,"D","2021-10-07 15:34:08.366862-07","2021-10-07 15:34:08.366862-07"
8471729,"Kris","Russell","6","1987-05-01 17:00:00-07","Caroline","AB","CAN","CAN","5' 10""",170,True,"L",22,"D","2021-10-07 15:34:08.722316-07","2021-10-07 15:34:08.722316-07"
8474068,"Kyle","Turris","8","1989-08-13 17:00:00-07","New Westminster","BC","CAN","CAN","6' 1""",190,True,"R",22,"C","2021-10-07 15:34:09.155725-07","2021-10-07 15:34:09.155725-07"
8475178,"Zack","Kassian","44","1991-01-23 16:00:00-08","Windsor","ON","CAN","CAN","6' 3""",211,True,"R",22,"R","2021-10-07 15:34:09.669522-07","2021-10-07 15:34:09.669522-07"
8475197,"Tyson","Barrie","22","1991-07-25 17:00:00-07","Victoria","BC","CAN","CAN","5' 11""",197,True,"R",22,"D","2021-10-07 15:34:09.954979-07","2021-10-07 15:34:09.954979-07"
8475786,"Zach","Hyman","18","1992-06-08 17:00:00-07","Toronto","ON","CAN","CAN","6' 1""",211,True,"R",22,"L","2021-10-07 15:34:10.31179-07","2021-10-07 15:34:10.31179-07"
8476326,"Josh","Archibald","15","1992-10-05 17:00:00-07","Regina","SK","CAN","CAN","5' 10""",176,True,"R",22,"R","2021-10-07 15:34:10.569499-07","2021-10-07 15:34:10.569499-07"
8476454,"Ryan","Nugent-Hopkins","93","1993-04-11 17:00:00-07","Burnaby","BC","CAN","CAN","6' 0""",184,True,"L",22,"C","2021-10-07 15:34:10.843331-07","2021-10-07 15:34:10.843331-07"
8476879,"Cody","Ceci","5","1993-12-20 16:00:00-08","Ottawa","ON","CAN","CAN","6' 2""",210,True,"R",22,"D","2021-10-07 15:34:11.353283-07","2021-10-07 15:34:11.353283-07"
8476886,"Slater","Koekkoek","20","1994-02-17 16:00:00-08","Winchester","ON","CAN","CAN","6' 2""",193,True,"L",22,"D","2021-10-07 15:34:11.710338-07","2021-10-07 15:34:11.710338-07"
8476913,"Devin","Shore","14","1994-07-18 17:00:00-07","Ajax","ON","CAN","CAN","6' 1""",206,True,"L",22,"C","2021-10-07 15:34:12.069625-07","2021-10-07 15:34:12.069625-07"
8477498,"Darnell","Nurse","25","1995-02-03 16:00:00-08","Hamilton","ON","CAN","CAN","6' 4""",221,True,"L",22,"D","2021-10-07 15:34:12.456813-07","2021-10-07 15:34:12.456813-07"
8477934,"Leon","Draisaitl","29","1995-10-26 17:00:00-07","Cologne",NULL,"DEU","DEU","6' 2""",208,True,"L",22,"C","2021-10-07 15:34:12.764802-07","2021-10-07 15:34:12.764802-07"
8477943,"Brendan","Perlini","42","1996-04-26 17:00:00-07","Guildford",NULL,"GBR","GBR","6' 3""",211,True,"L",22,"L","2021-10-07 15:34:13.075332-07","2021-10-07 15:34:13.075332-07"
8477998,"Warren","Foegele","37","1996-03-31 16:00:00-08","Markham","ON","CAN","CAN","6' 2""",198,True,"L",22,"L","2021-10-07 15:34:13.472895-07","2021-10-07 15:34:13.472895-07"
8478021,"William","Lagesson","84","1996-02-21 16:00:00-08","Gothenburg",NULL,"SWE","SWE","6' 2""",207,True,"L",22,"D","2021-10-07 15:34:14.178354-07","2021-10-07 15:34:14.178354-07"
8478402,"Connor","McDavid","97","1997-01-12 16:00:00-08","Richmond Hill","ON","CAN","CAN","6' 1""",193,True,"L",22,"C","2021-10-07 15:34:14.45007-07","2021-10-07 15:34:14.45007-07"
8478585,"Derek","Ryan","10","1986-12-28 16:00:00-08","Spokane","WA","USA","USA","5' 10""",185,True,"R",22,"C","2021-10-07 15:34:15.028615-07","2021-10-07 15:34:15.028615-07"
8479344,"Jesse","Puljujarvi","13","1998-05-06 17:00:00-07","Alvkarleby",NULL,"SWE","FIN","6' 4""",201,True,"R",22,"R","2021-10-07 15:34:15.398848-07","2021-10-07 15:34:15.398848-07"
8479347,"Tyler","Benson","16","1998-03-14 16:00:00-08","Edmonton","AB","CAN","CAN","6' 0""",190,True,"L",22,"L","2021-10-07 15:34:15.811833-07","2021-10-07 15:34:15.811833-07"
8479977,"Kailer","Yamamoto","56","1998-09-28 17:00:00-07","Spokane","WA","USA","USA","5' 8""",153,True,"R",22,"R","2021-10-07 15:34:16.593763-07","2021-10-07 15:34:16.593763-07"
8480041,"Dmitri","Samorukov","78","1999-06-15 17:00:00-07","Volgograd",NULL,"RUS","RUS","6' 3""",188,True,"L",22,"D","2021-10-07 15:34:17.275907-07","2021-10-07 15:34:17.275907-07"
8480802,"Ryan","McLeod","71","1999-09-20 17:00:00-07","Mississauga","ON","CAN","CAN","6' 2""",207,True,"L",22,"C","2021-10-07 15:34:17.632624-07","2021-10-07 15:34:17.632624-07"
8480803,"Evan","Bouchard","75","1999-10-19 17:00:00-07","Oakville","ON","CAN","CAN","6' 3""",194,True,"R",22,"D","2021-10-07 15:34:18.025103-07","2021-10-07 15:34:18.025103-07"
8474091,"Brandon","Sutter","20","1989-02-13 16:00:00-08","Huntington","NY","USA","CAN","6' 3""",190,True,"R",23,"C","2021-10-07 15:34:18.461189-07","2021-10-07 15:34:18.461189-07"
8474574,"Tyler","Myers","57","1990-01-31 16:00:00-08","Houston","TX","USA","CAN","6' 8""",229,True,"R",23,"D","2021-10-07 15:34:19.068016-07","2021-10-07 15:34:19.068016-07"
8474612,"Travis","Hamonic","27","1990-08-15 17:00:00-07","St. Malo","MB","CAN","CAN","6' 2""",205,True,"R",23,"D","2021-10-07 15:34:19.445904-07","2021-10-07 15:34:19.445904-07"
8475171,"Oliver","Ekman-Larsson","23","1991-07-16 17:00:00-07","Karlskrona",NULL,"SWE","SWE","6' 2""",200,True,"L",23,"D","2021-10-07 15:34:19.818323-07","2021-10-07 15:34:19.818323-07"
8475413,"Justin","Dowling","73","1990-09-30 17:00:00-07","Calgary","AB","CAN","CAN","5' 10""",180,True,"L",23,"C","2021-10-07 15:34:20.256507-07","2021-10-07 15:34:20.256507-07"
8476468,"J.T.","Miller","9","1993-03-13 16:00:00-08","East Palestine","OH","USA","USA","6' 1""",218,True,"L",23,"C","2021-10-07 15:34:20.607225-07","2021-10-07 15:34:20.607225-07"
8476779,"Brad","Hunt","77","1988-08-23 17:00:00-07","Maple Ridge","BC","CAN","CAN","5' 9""",177,True,"L",23,"D","2021-10-07 15:34:20.909294-07","2021-10-07 15:34:20.909294-07"
8476858,"Phillip","Di Giuseppe","34","1993-10-08 17:00:00-07","Toronto","ON","CAN","CAN","6' 0""",193,True,"L",23,"L","2021-10-07 15:34:21.210565-07","2021-10-07 15:34:21.210565-07"
8476871,"Tanner","Pearson","70","1992-08-09 17:00:00-07","Kitchener","ON","CAN","CAN","6' 1""",201,True,"L",23,"L","2021-10-07 15:34:21.564324-07","2021-10-07 15:34:21.564324-07"
8477335,"Kyle","Burroughs","44","1995-07-11 17:00:00-07","Vancouver","BC","CAN","CAN","6' 0""",193,True,"R",23,"D","2021-10-07 15:34:21.937908-07","2021-10-07 15:34:21.937908-07"
8477359,"Tucker","Poolman","5","1993-06-07 17:00:00-07","Dubuque","IA","USA","USA","6' 2""",199,True,"R",23,"D","2021-10-07 15:34:22.246713-07","2021-10-07 15:34:22.246713-07"
8477450,"Jason","Dickinson","18","1995-07-03 17:00:00-07","Georgetown","ON","CAN","CAN","6' 2""",200,True,"L",23,"C","2021-10-07 15:34:22.516832-07","2021-10-07 15:34:22.516832-07"
8477464,"Nic","Petan","61","1995-03-21 16:00:00-08","Delta","BC","CAN","CAN","5' 9""",175,True,"L",23,"C","2021-10-07 15:34:22.858736-07","2021-10-07 15:34:22.858736-07"
8477473,"Justin","Bailey","95","1995-06-30 17:00:00-07","Buffalo","NY","USA","USA","6' 4""",214,True,"R",23,"R","2021-10-07 15:34:23.19904-07","2021-10-07 15:34:23.19904-07"
8477474,"Madison","Bowey","4","1995-04-21 17:00:00-07","Winnipeg","MB","CAN","CAN","6' 2""",202,True,"R",23,"D","2021-10-07 15:34:23.523838-07","2021-10-07 15:34:23.523838-07"
8477500,"Bo","Horvat","53","1995-04-04 17:00:00-07","London","ON","CAN","CAN","6' 0""",215,True,"L",23,"C","2021-10-07 15:34:23.803829-07","2021-10-07 15:34:23.803829-07"
8478146,"Matthew","Highmore","15","1996-02-26 16:00:00-08","Halifax","NS","CAN","CAN","5' 11""",188,True,"L",23,"C","2021-10-07 15:34:24.167236-07","2021-10-07 15:34:24.167236-07"
8478444,"Brock","Boeser","6","1997-02-24 16:00:00-08","Burnsville","MN","USA","USA","6' 1""",208,True,"R",23,"R","2021-10-07 15:34:24.438159-07","2021-10-07 15:34:24.438159-07"
8478856,"Conor","Garland","8","1996-03-10 16:00:00-08","Scituate","MA","USA","USA","5' 10""",165,True,"R",23,"R","2021-10-07 15:34:24.896809-07","2021-10-07 15:34:24.896809-07"
8479355,"Olli","Juolevi","48","1998-05-04 17:00:00-07","Helsinki",NULL,"FIN","FIN","6' 2""",182,True,"L",23,"D","2021-10-07 15:34:25.272593-07","2021-10-07 15:34:25.272593-07"
8479367,"William","Lockwood","58","1998-06-19 17:00:00-07","Royal Oak","MI","USA","USA","5' 11""",172,True,"R",23,"R","2021-10-07 15:34:25.676947-07","2021-10-07 15:34:25.676947-07"
8479772,"Zack","MacEwen","71","1996-07-07 17:00:00-07","Charlottetown","PE","CAN","CAN","6' 3""",205,True,"R",23,"C","2021-10-07 15:34:26.010221-07","2021-10-07 15:34:26.010221-07"
8480012,"Elias","Pettersson","40","1998-11-11 16:00:00-08","Sundsvall",NULL,"SWE","SWE","6' 2""",176,True,"L",23,"C","2021-10-07 15:34:26.387267-07","2021-10-07 15:34:26.387267-07"
8480056,"Jack","Rathbone","3","1999-05-19 17:00:00-07","Boston","MA","USA","USA","5' 10""",177,True,"L",23,"D","2021-10-07 15:34:26.765994-07","2021-10-07 15:34:26.765994-07"
8480326,"Sheldon","Dries","15","1994-04-22 17:00:00-07","Macomb","MI","USA","USA","5' 9""",180,True,"L",23,"C","2021-10-07 15:34:27.159641-07","2021-10-07 15:34:27.159641-07"
8480800,"Quinn","Hughes","43","1999-10-13 17:00:00-07","Orlando","FL","USA","USA","5' 10""",180,True,"L",23,"D","2021-10-07 15:34:27.500562-07","2021-10-07 15:34:27.500562-07"
8481192,"Carson","Focht",NULL,"2000-02-03 16:00:00-08","Regina","SK","CAN","CAN","6' 0""",180,True,"L",23,"C","2021-10-07 15:34:27.855444-07","2021-10-07 15:34:27.855444-07"
8481535,"Nils","Hoglander","36","2000-12-19 16:00:00-08","BOCKTRäSK",NULL,"SWE","SWE","5' 9""",185,True,"L",23,"L","2021-10-07 15:34:28.24832-07","2021-10-07 15:34:28.24832-07"
8481617,"Vasily","Podkolzin",NULL,"2001-06-23 17:00:00-07","Moscow",NULL,"RUS","RUS","6' 1""",190,True,"L",23,"R","2021-10-07 15:34:28.616615-07","2021-10-07 15:34:28.616615-07"
8470612,"Ryan","Getzlaf","15","1985-05-09 17:00:00-07","Regina","SK","CAN","CAN","6' 3""",228,True,"R",24,"C","2021-10-07 15:34:29.090291-07","2021-10-07 15:34:29.090291-07"
8474031,"Kevin","Shattenkirk","22","1989-01-28 16:00:00-08","New Rochelle","NY","USA","USA","6' 0""",203,True,"R",24,"D","2021-10-07 15:34:29.484488-07","2021-10-07 15:34:29.484488-07"
8474641,"Adam","Henrique","14","1990-02-05 16:00:00-08","Brantford","ON","CAN","CAN","6' 0""",188,True,"L",24,"C","2021-10-07 15:34:29.904772-07","2021-10-07 15:34:29.904772-07"
8474683,"Derek","Grant","38","1990-04-19 17:00:00-07","Abbotsford","BC","CAN","CAN","6' 3""",206,True,"L",24,"C","2021-10-07 15:34:30.209655-07","2021-10-07 15:34:30.209655-07"
8475164,"Jakob","Silfverberg","33","1990-10-12 17:00:00-07","Gävle",NULL,"SWE","SWE","6' 0""",208,True,"R",24,"R","2021-10-07 15:34:30.804431-07","2021-10-07 15:34:30.804431-07"
8475235,"Nicolas","Deslauriers","20","1991-02-21 16:00:00-08","LaSalle","QC","CAN","CAN","6' 3""",219,True,"L",24,"L","2021-10-07 15:34:31.129876-07","2021-10-07 15:34:31.129876-07"
8475764,"Cam","Fowler","4","1991-12-04 16:00:00-08","Windsor","ON","CAN","USA","6' 1""",207,True,"L",24,"D","2021-10-07 15:34:31.407871-07","2021-10-07 15:34:31.407871-07"
8475842,"Sam","Carrick","39","1992-02-03 16:00:00-08","Markham","ON","CAN","CAN","6' 0""",205,True,"R",24,"C","2021-10-07 15:34:31.797384-07","2021-10-07 15:34:31.797384-07"
8476312,"Josh","Manson","42","1991-10-06 17:00:00-07","Hinsdale","IL","USA","CAN","6' 3""",224,True,"R",24,"D","2021-10-07 15:34:32.108454-07","2021-10-07 15:34:32.108454-07"
8476483,"Rickard","Rakell","67","1993-05-04 17:00:00-07","Sundbyberg",NULL,"SWE","SWE","6' 0""",196,True,"R",24,"L","2021-10-07 15:34:32.604124-07","2021-10-07 15:34:32.604124-07"
8476854,"Hampus","Lindholm","47","1994-01-19 16:00:00-08","Helsingborg",NULL,"SWE","SWE","6' 3""",208,True,"L",24,"D","2021-10-07 15:34:32.904764-07","2021-10-07 15:34:32.904764-07"
8477947,"Sonny","Milano","12","1996-05-11 17:00:00-07","Massapequa","NY","USA","USA","6' 0""",194,True,"L",24,"L","2021-10-07 15:34:33.440122-07","2021-10-07 15:34:33.440122-07"
8478491,"Jacob","Larsson","32","1997-04-28 17:00:00-07","Ljungby",NULL,"SWE","SWE","6' 2""",190,True,"L",24,"D","2021-10-07 15:34:33.873651-07","2021-10-07 15:34:33.873651-07"
8478873,"Troy","Terry","19","1997-09-09 17:00:00-07","Denver","CO","USA","USA","6' 0""",180,True,"R",24,"R","2021-10-07 15:34:34.463156-07","2021-10-07 15:34:34.463156-07"
8479351,"Sam","Steel","23","1998-02-02 16:00:00-08","Ardrossan","AB","CAN","CAN","5' 11""",189,True,"L",24,"C","2021-10-07 15:34:34.826757-07","2021-10-07 15:34:34.826757-07"
8479368,"Max","Jones","49","1998-02-16 16:00:00-08","Rochester","MI","USA","USA","6' 1""",220,True,"L",24,"L","2021-10-07 15:34:35.167581-07","2021-10-07 15:34:35.167581-07"
8479372,"Josh","Mahura","76","1998-05-04 17:00:00-07","St. Albert","AB","CAN","CAN","6' 0""",186,True,"L",24,"D","2021-10-07 15:34:35.523421-07","2021-10-07 15:34:35.523421-07"
8480031,"Max","Comtois","44","1999-01-07 16:00:00-08","Longueuil","QC","CAN","CAN","6' 2""",215,True,"L",24,"L","2021-10-07 15:34:35.859627-07","2021-10-07 15:34:35.859627-07"
8480806,"Isac","Lundestrom","21","1999-11-05 16:00:00-08","Gallivare",NULL,"SWE","SWE","6' 0""",187,True,"L",24,"C","2021-10-07 15:34:36.255158-07","2021-10-07 15:34:36.255158-07"
8480870,"Benoit-Olivier","Groulx","50","2000-02-05 16:00:00-08","Gatineau","QC","CAN","CAN","6' 2""",195,True,"L",24,"C","2021-10-07 15:34:37.407707-07","2021-10-07 15:34:37.407707-07"
8481533,"Trevor","Zegras","46","2001-03-19 16:00:00-08","Bedford","NY","USA","USA","6' 0""",182,True,"L",24,"C","2021-10-07 15:34:38.019311-07","2021-10-07 15:34:38.019311-07"
8482142,"Jamie","Drysdale","34","2002-04-07 17:00:00-07","Toronto","ON","CAN","CAN","5' 11""",175,True,"R",24,"D","2021-10-07 15:34:38.619618-07","2021-10-07 15:34:38.619618-07"
8482803,"Olen","Zellweger","51","2003-09-09 17:00:00-07","Calgary","AB","CAN","CAN","5' 9""",175,True,"L",24,"D","2021-10-07 15:34:38.992736-07","2021-10-07 15:34:38.992736-07"
8470600,"Ryan","Suter","20","1985-01-20 16:00:00-08","Madison","WI","USA","USA","6' 1""",200,True,"L",25,"D","2021-10-07 15:34:39.412645-07","2021-10-07 15:34:39.412645-07"
8470794,"Joe","Pavelski","16","1984-07-10 17:00:00-07","Plover","WI","USA","USA","5' 11""",195,True,"R",25,"C","2021-10-07 15:34:39.822485-07","2021-10-07 15:34:39.822485-07"
8471228,"Alexander","Radulov","47","1986-07-04 17:00:00-07","Nizhny Tagil",NULL,"RUS","RUS","6' 1""",200,True,"L",25,"R","2021-10-07 15:34:40.175923-07","2021-10-07 15:34:40.175923-07"
8471260,"Blake","Comeau","15","1986-02-17 16:00:00-08","Meadow Lake","SK","CAN","CAN","6' 1""",200,True,"R",25,"L","2021-10-07 15:34:40.527227-07","2021-10-07 15:34:40.527227-07"
8471284,"Andrej","Sekera","5","1986-06-07 17:00:00-07","Bojnice",NULL,"SVK","SVK","6' 0""",200,True,"L",25,"D","2021-10-07 15:34:40.858221-07","2021-10-07 15:34:40.858221-07"
8473994,"Jamie","Benn","14","1989-07-17 17:00:00-07","Victoria","BC","CAN","CAN","6' 2""",210,True,"L",25,"L","2021-10-07 15:34:41.41667-07","2021-10-07 15:34:41.41667-07"
8475755,"Alexander","Petrovic","28","1992-03-02 16:00:00-08","Edmonton","AB","CAN","CAN","6' 4""",210,True,"R",25,"D","2021-10-07 15:34:42.158864-07","2021-10-07 15:34:42.158864-07"
8475794,"Tyler","Seguin","91","1992-01-30 16:00:00-08","Brampton","ON","CAN","CAN","6' 1""",200,True,"R",25,"C","2021-10-07 15:34:42.521874-07","2021-10-07 15:34:42.521874-07"
8475825,"Jani","Hakanpaa","2","1992-03-30 16:00:00-08","Kirkkonummi",NULL,"FIN","FIN","6' 6""",220,True,"R",25,"D","2021-10-07 15:34:42.924441-07","2021-10-07 15:34:42.924441-07"
8475906,"John","Klingberg","3","1992-08-13 17:00:00-07","Gothenburg",NULL,"SWE","SWE","6' 3""",190,True,"R",25,"D","2021-10-07 15:34:43.282398-07","2021-10-07 15:34:43.282398-07"
8476822,"Luke","Glendening","11","1989-04-27 17:00:00-07","Grand Rapids","MI","USA","USA","5' 11""",190,True,"R",25,"C","2021-10-07 15:34:43.608069-07","2021-10-07 15:34:43.608069-07"
8476889,"Radek","Faksa","12","1994-01-08 16:00:00-08","Vitkov",NULL,"CZE","CZE","6' 3""",220,True,"L",25,"C","2021-10-07 15:34:43.891113-07","2021-10-07 15:34:43.891113-07"
8476902,"Esa","Lindell","23","1994-05-22 17:00:00-07","Vantaa",NULL,"FIN","FIN","6' 3""",220,True,"L",25,"D","2021-10-07 15:34:44.25638-07","2021-10-07 15:34:44.25638-07"
8477290,"Michael","Raffl","18","1988-11-30 16:00:00-08","Villach",NULL,"AUT","AUT","6' 1""",205,True,"L",25,"L","2021-10-07 15:34:44.578716-07","2021-10-07 15:34:44.578716-07"
8477810,"Joel","Hanley","44","1991-06-07 17:00:00-07","Keswick","ON","CAN","CAN","5' 11""",190,True,"L",25,"D","2021-10-07 15:34:44.920815-07","2021-10-07 15:34:44.920815-07"
8478449,"Roope","Hintz","24","1996-11-16 16:00:00-08","Tampere",NULL,"FIN","FIN","6' 3""",210,True,"L",25,"L","2021-10-07 15:34:45.422684-07","2021-10-07 15:34:45.422684-07"
8478495,"Denis","Gurianov","34","1997-06-06 17:00:00-07","Togliatti",NULL,"RUS","RUS","6' 3""",195,True,"L",25,"R","2021-10-07 15:34:46.175534-07","2021-10-07 15:34:46.175534-07"
8478528,"Tanner","Kero","64","1992-07-23 17:00:00-07","Hancock","MI","USA","USA","6' 0""",185,True,"L",25,"C","2021-10-07 15:34:46.480981-07","2021-10-07 15:34:46.480981-07"
8479362,"Riley","Tufte","27","1998-04-09 17:00:00-07","Coon Rapids","MN","USA","USA","6' 6""",220,True,"L",25,"L","2021-10-07 15:34:46.888885-07","2021-10-07 15:34:46.888885-07"
8479518,"Fredrik","Karlstrom","41","1998-01-11 16:00:00-08","Stockholm",NULL,"SWE","SWE","6' 3""",195,True,"L",25,"C","2021-10-07 15:34:47.509442-07","2021-10-07 15:34:47.509442-07"
8480027,"Jason","Robertson","21","1999-07-21 17:00:00-07","Arcadia","CA","USA","USA","6' 3""",200,True,"L",25,"L","2021-10-07 15:34:48.04174-07","2021-10-07 15:34:48.04174-07"
8480036,"Miro","Heiskanen","4","1999-07-17 17:00:00-07","Espoo",NULL,"FIN","FIN","6' 1""",190,True,"L",25,"D","2021-10-07 15:34:48.373047-07","2021-10-07 15:34:48.373047-07"
8480158,"Andreas","Borgman","6","1995-06-17 17:00:00-07","Stockholm",NULL,"SWE","SWE","6' 0""",200,True,"L",25,"D","2021-10-07 15:34:48.685335-07","2021-10-07 15:34:48.685335-07"
8480216,"Jacob","Peterson","40","1999-07-18 17:00:00-07","Lidkoping",NULL,"SWE","SWE","6' 1""",180,True,"L",25,"C","2021-10-07 15:34:49.126984-07","2021-10-07 15:34:49.126984-07"
8480848,"Ty","Dellandrea","10","2000-07-20 17:00:00-07","Toronto","ON","CAN","CAN","6' 0""",195,True,"R",25,"C","2021-10-07 15:34:49.544173-07","2021-10-07 15:34:49.544173-07"
8481581,"Thomas","Harley","55","2001-08-18 17:00:00-07","Syracuse","NY","USA","USA","6' 3""",205,True,"L",25,"D","2021-10-07 15:34:49.928949-07","2021-10-07 15:34:49.928949-07"
8481641,"Joel","Kiviranta","25","1996-03-22 16:00:00-08","Vantaa",NULL,"FIN","FIN","5' 11""",180,True,"L",25,"L","2021-10-07 15:34:50.282217-07","2021-10-07 15:34:50.282217-07"
8482145,"Mavrik","Bourque","45","2002-01-07 16:00:00-08","Plessisville","QC","CAN","CAN","5' 10""",185,True,"R",25,"C","2021-10-07 15:34:50.653775-07","2021-10-07 15:34:50.653775-07"
8479994,"Jaret","Anderson-Dolan","28","1999-09-11 17:00:00-07","Calgary","AB","CAN","CAN","5' 11""",188,True,"L",26,"C","2021-10-07 15:34:51.351577-07","2021-10-07 15:34:51.351577-07"
8480845,"Rasmus","Kupari","89","2000-03-14 16:00:00-08","Kotka",NULL,"FIN","FIN","6' 1""",183,True,"R",26,"C","2021-10-07 15:34:51.7962-07","2021-10-07 15:34:51.7962-07"
8470606,"Dustin","Brown","23","1984-11-03 16:00:00-08","Ithaca","NY","USA","USA","6' 0""",210,True,"R",26,"R","2021-10-07 15:34:52.356699-07","2021-10-07 15:34:52.356699-07"
8471303,"Alexander","Edler","2","1986-04-20 16:00:00-08","Ostersund",NULL,"SWE","SWE","6' 3""",212,True,"L",26,"D","2021-10-07 15:34:52.743005-07","2021-10-07 15:34:52.743005-07"
8471685,"Anze","Kopitar","11","1987-08-23 17:00:00-07","Jesenice",NULL,"SVN","SVN","6' 3""",225,True,"L",26,"C","2021-10-07 15:34:53.101803-07","2021-10-07 15:34:53.101803-07"
8474563,"Drew","Doughty","8","1989-12-07 16:00:00-08","London","ON","CAN","CAN","6' 1""",202,True,"R",26,"D","2021-10-07 15:34:53.627807-07","2021-10-07 15:34:53.627807-07"
8476479,"Phillip","Danault","24","1993-02-23 16:00:00-08","Victoriaville","QC","CAN","CAN","6' 1""",200,True,"L",26,"C","2021-10-07 15:34:53.941103-07","2021-10-07 15:34:53.941103-07"
8476874,"Olli","Maatta","6","1994-08-21 17:00:00-07","Jyväskylä",NULL,"FIN","FIN","6' 2""",206,True,"L",26,"D","2021-10-07 15:34:54.273473-07","2021-10-07 15:34:54.273473-07"
8476960,"Andreas","Athanasiou","22","1994-08-05 17:00:00-07","Woodbridge","ON","CAN","CAN","6' 2""",188,True,"L",26,"C","2021-10-07 15:34:54.605421-07","2021-10-07 15:34:54.605421-07"
8477960,"Adrian","Kempe","9","1996-09-12 17:00:00-07","Kramfors",NULL,"SWE","SWE","6' 2""",201,True,"L",26,"C","2021-10-07 15:34:55.120161-07","2021-10-07 15:34:55.120161-07"
8477962,"Brendan","Lemieux","48","1996-03-14 16:00:00-08","Denver","CO","USA","USA","6' 1""",213,True,"L",26,"L","2021-10-07 15:34:55.443609-07","2021-10-07 15:34:55.443609-07"
8478042,"Viktor","Arvidsson","33","1993-04-07 17:00:00-07","Skellefteå",NULL,"SWE","SWE","5' 9""",180,True,"R",26,"L","2021-10-07 15:34:56.172566-07","2021-10-07 15:34:56.172566-07"
8478250,"Vladimir","Tkachev","21","1995-10-04 17:00:00-07","Omsk",NULL,"RUS","RUS","5' 10""",170,True,"R",26,"L","2021-10-07 15:34:56.589692-07","2021-10-07 15:34:56.589692-07"
8478455,"Austin","Wagner","27","1997-06-22 17:00:00-07","Calgary","AB","CAN","CAN","6' 1""",185,True,"L",26,"L","2021-10-07 15:34:57.177441-07","2021-10-07 15:34:57.177441-07"
8478846,"Christian","Wolanin","86","1995-03-16 16:00:00-08","Quebec City","QC","CAN","CAN","6' 2""",190,True,"L",26,"D","2021-10-07 15:34:57.456903-07","2021-10-07 15:34:57.456903-07"
8478911,"Matt","Roy","3","1995-02-28 16:00:00-08","Detroit","MI","USA","USA","6' 1""",200,True,"R",26,"D","2021-10-07 15:34:57.891198-07","2021-10-07 15:34:57.891198-07"
8479336,"Carl","Grundstrom","91","1997-11-30 16:00:00-08","Umea",NULL,"SWE","SWE","6' 0""",201,True,"L",26,"R","2021-10-07 15:34:58.259942-07","2021-10-07 15:34:58.259942-07"
